,date,open,close,high,low,volume,code
50,2015-03-23,165.345,165.694,167.112,164.097,40979.0,600519
51,2015-03-24,165.88,166.212,167.698,163.163,60079.0,600519
52,2015-03-25,163.927,163.74,165.711,163.129,42240.0,600519
53,2015-03-26,164.394,168.649,169.788,163.078,67105.0,600519
54,2015-03-27,168.174,165.243,168.649,163.884,40144.59,600519
55,2015-03-30,165.354,167.129,168.981,164.012,63451.0,600519
56,2015-03-31,167.053,166.441,170.526,164.793,88130.0,600519
57,2015-04-01,166.501,165.914,167.8,165.184,76875.0,600519
58,2015-04-02,166.441,165.269,167.834,163.825,62981.0,600519
59,2015-04-03,164.776,167.163,167.333,163.74,51210.0,600519
60,2015-04-07,167.197,170.442,170.79,166.305,59824.0,600519
61,2015-04-08,171.996,173.695,178.944,171.223,135857.0,600519
62,2015-04-09,173.678,169.872,174.867,169.066,62399.0,600519
63,2015-04-10,169.864,170.059,172.412,169.541,102019.0,600519
64,2015-04-13,171.189,173.185,173.686,168.972,91356.0,600519
65,2015-04-14,173.27,174.969,177.755,173.236,81903.0,600519
66,2015-04-15,177.602,174.714,178.179,173.406,55005.0,600519
67,2015-04-16,177.135,192.185,192.185,176.523,86014.0,600519
68,2015-04-17,202.913,197.528,211.236,193.892,192094.0,600519
69,2015-04-20,195.353,198.776,208.688,194.504,130588.0,600519
70,2015-04-21,203.847,218.651,218.651,203.847,122401.0,600519
71,2015-04-22,228.309,224.138,228.478,218.38,134635.0,600519
72,2015-04-23,224.232,217.471,224.376,214.872,86030.0,600519
73,2015-04-24,213.937,219.552,220.562,208.102,100531.0,600519
74,2015-04-27,218.779,217.258,227.459,214.88,78973.0,600519
75,2015-04-28,215.738,210.548,219.645,209.835,87291.0,600519
76,2015-04-29,209.028,212.154,214.889,209.028,59300.0,600519
77,2015-04-30,213.317,214.235,216.502,210.43,64064.0,600519
78,2015-05-04,214.6,216.562,219.985,212.358,54739.0,600519
79,2015-05-05,214.039,204.654,214.039,203.745,73700.0,600519
80,2015-05-06,207.227,206.123,209.784,203.855,60324.0,600519
81,2015-05-07,208.094,208.034,213.937,206.021,68102.0,600519
82,2015-05-08,209.045,215.882,216.485,208.858,57805.0,600519
83,2015-05-11,213.615,218.66,219.127,212.341,61345.0,600519
84,2015-05-12,218.456,216.095,218.456,214.039,47031.0,600519
85,2015-05-13,215.568,217.777,223.357,214.464,58913.0,600519
86,2015-05-14,217.649,213.538,220.41,213.377,41853.0,600519
87,2015-05-15,213.538,208.238,215.305,205.214,54185.0,600519
88,2015-05-18,208.094,204.815,208.094,203.932,35363.0,600519
89,2015-05-19,204.739,212.375,212.527,204.017,47637.0,600519
90,2015-05-20,214.039,215.696,220.834,211.746,63771.0,600519
91,2015-05-21,217.437,219.637,221.938,215.747,47669.0,600519
92,2015-05-22,220.562,234.305,235.103,220.486,66649.0,600519
93,2015-05-25,229.328,243.623,245.033,228.478,67473.0,600519
94,2015-05-26,243.427,242.527,246.315,241.185,60914.0,600519
95,2015-05-27,242.51,235.188,245.738,231.876,46934.0,600519
96,2015-05-28,233.787,221.777,238.671,220.919,60884.0,600519
97,2015-05-29,220.843,224.087,228.478,220.741,57783.0,600519
98,2015-06-01,224.181,230.568,231.859,220.664,65816.0,600519
99,2015-06-02,229.753,226.457,229.753,221.395,64635.0,600519
100,2015-06-03,225.234,223.204,226.457,220.843,46424.0,600519
101,2015-06-04,223.365,219.314,225.081,203.847,92362.0,600519
102,2015-06-05,219.229,215.602,222.618,208.943,85738.0,600519
103,2015-06-08,213.623,224.775,227.238,212.171,96007.0,600519
104,2015-06-09,225.081,220.01,229.158,217.861,77851.0,600519
105,2015-06-10,217.131,221.726,226.678,215.568,80462.0,600519
106,2015-06-11,220.834,220.885,224.656,218.94,52954.0,600519
107,2015-06-12,222.635,225.93,231.876,221.684,90909.0,600519
108,2015-06-15,226.763,221.59,231.027,220.902,100014.0,600519
109,2015-06-16,219.985,215.696,225.761,214.464,69303.0,600519
110,2015-06-17,215.704,216.664,218.932,211.491,58388.0,600519
111,2015-06-18,214.906,207.219,216.418,204.357,61506.0,600519
112,2015-06-19,208.833,199.863,211.058,198.768,67608.0,600519
113,2015-06-23,203.677,214.252,217.309,198.861,81247.0,600519
114,2015-06-24,212.341,221.862,225.251,210.345,95706.0,600519
115,2015-06-25,222.108,213.861,222.558,212.519,66521.0,600519
116,2015-06-26,212.358,205.928,217.224,199.855,99332.0,600519
117,2015-06-29,210.956,209.487,217.861,193.485,165071.0,600519
118,2015-06-30,209.487,218.838,220.681,208.943,126298.0,600519
119,2015-07-01,216.587,218.702,228.054,213.173,103326.0,600519
120,2015-07-02,216.842,221.089,240.03,208.102,118459.0,600519
121,2015-07-03,216.587,212.179,221.259,205.716,109605.0,600519
122,2015-07-06,227.587,215.772,227.621,203.422,272799.0,600519
123,2015-07-07,212.341,207.397,217.929,203.422,167562.0,600519
124,2015-07-08,194.504,201.18,208.085,186.656,289140.0,600519
125,2015-07-09,201.18,219.085,221.182,197.901,138203.0,600519
126,2015-07-10,218.286,225.582,240.37,214.005,256149.0,600519
127,2015-07-13,219.135,218.923,225.574,213.19,148926.0,600519
128,2015-07-14,216.587,211.534,216.74,209.962,96768.0,600519
129,2015-07-15,210.217,213.411,214.634,206.633,104077.0,600519
130,2015-07-16,213.411,213.691,215.891,210.863,72814.0,600519
131,2015-07-17,217.736,217.061,218.678,213.686,56418.0,600519
132,2015-07-20,215.977,214.038,216.691,211.556,67933.0,600519
133,2015-07-21,210.843,210.757,213.173,209.179,51789.0,600519
134,2015-07-22,209.179,206.45,211.081,205.927,70855.0,600519
135,2015-07-23,207.268,208.742,209.75,205.157,64748.0,600519
136,2015-07-24,209.655,208.428,212.688,207.991,57390.0,600519
137,2015-07-27,206.327,191.608,210.415,191.114,76944.0,600519
138,2015-07-28,190.03,195.706,199.139,187.767,86703.0,600519
139,2015-07-29,197.56,197.522,199.671,192.188,66507.0,600519
140,2015-07-30,198.559,195.83,198.559,195.012,41134.0,600519
141,2015-07-31,196.533,196.657,196.752,193.015,40736.0,600519
142,2015-08-03,194.917,199.253,199.661,193.015,54553.0,600519
143,2015-08-04,198.967,201.544,203.455,198.967,59533.0,600519
144,2015-08-05,202.457,196.999,203.332,196.761,43143.0,600519
145,2015-08-06,196.086,194.879,197.294,193.015,39249.0,600519
146,2015-08-07,197.284,196.752,198.34,195.487,39521.0,600519
147,2015-08-10,196.828,201.858,202.523,195.041,56496.0,600519
148,2015-08-11,201.858,200.384,201.962,199.68,50897.0,600519
149,2015-08-12,199.661,199.167,203.75,198.482,45824.0,600519
150,2015-08-13,201.097,199.205,201.097,195.868,35180.0,600519
151,2015-08-14,200.146,199.652,201.002,198.958,30666.0,600519
152,2015-08-17,197.788,196.077,198.549,193.966,53858.0,600519
153,2015-08-18,196.8,191.171,197.294,190.496,51285.0,600519
154,2015-08-19,189.925,191.703,192.217,188.432,50261.0,600519
155,2015-08-20,190.952,185.475,191.114,185.314,39645.0,600519
156,2015-08-21,182.1,177.165,185.276,176.966,75620.0,600519
157,2015-08-24,172.097,161.296,172.573,159.927,89812.0,600519
158,2015-08-25,159.223,167.904,173.533,158.025,123080.0,600519
159,2015-08-26,168.066,174.836,179.228,166.392,91572.0,600519
160,2015-08-27,180.655,187.377,190.068,175.796,87052.0,600519
161,2015-08-28,185.409,183.174,185.685,177.926,89925.0,600519
162,2015-08-31,180.027,185.761,185.884,176.072,62730.0,600519
163,2015-09-01,182.385,184.81,185.409,178.753,87432.0,600519
164,2015-09-02,180.759,185.038,185.409,179.894,106945.0,600519
165,2015-09-07,183.127,179.428,184.458,179.371,32216.0,600519
166,2015-09-08,179.19,180.008,181.102,175.901,33098.0,600519
167,2015-09-09,180.788,182.423,184.334,180.788,35215.0,600519
168,2015-09-10,181.016,183.707,183.792,179.837,26852.0,600519
169,2015-09-11,182.442,183.422,184.553,181.653,16932.0,600519
170,2015-09-14,182.965,192.568,192.825,178.658,86175.0,600519
171,2015-09-15,188.271,192.064,192.083,185.523,51884.0,600519
172,2015-09-16,190.172,194.489,199.234,188.004,37198.0,600519
173,2015-09-17,192.635,188.261,195.678,187.89,26423.0,600519
174,2015-09-18,188.832,189.621,191.009,188.261,15642.0,600519
175,2015-09-21,188.271,189.497,190.828,188.261,16527.0,600519
176,2015-09-22,190.895,189.469,191.285,189.193,16457.0,600519
177,2015-09-23,187.453,185.143,189.203,184.553,22344.0,600519
178,2015-09-24,186.169,184.458,186.626,183.317,13886.0,600519
179,2015-09-25,184.448,183.945,185.314,180.179,24455.0,600519
180,2015-09-28,182.062,181.967,182.842,179.923,12341.0,600519
181,2015-09-29,180.227,180.816,181.957,179.038,18409.0,600519
182,2015-09-30,180.873,180.949,182.062,180.816,11634.0,600519
183,2015-10-08,189.003,187.805,191.665,187.31,34391.0,600519
184,2015-10-09,189.003,187.263,189.117,186.835,15721.0,600519
185,2015-10-12,189.212,188.347,194.432,188.119,49030.0,600519
186,2015-10-13,188.347,188.965,190.248,188.347,15751.0,600519
187,2015-10-14,189.193,188.1,189.687,187.32,15213.0,600519
188,2015-10-15,188.413,190.153,190.515,187.843,16550.0,600519
189,2015-10-16,191.323,190.866,192.445,189.602,19238.0,600519
190,2015-10-19,194.86,192.749,194.86,191.969,26121.0,600519
191,2015-10-20,192.083,192.036,192.901,191.285,14784.0,600519
192,2015-10-21,192.141,190.458,192.587,187.32,22349.0,600519
193,2015-10-22,190.391,192.568,192.759,189.621,23720.0,600519
194,2015-10-23,195.678,200.603,206.897,195.44,56277.0,600519
195,2015-10-26,201.573,207.021,207.563,197.769,43346.0,600519
196,2015-10-27,206.422,204.663,206.973,202.124,22572.0,600519
197,2015-10-28,204.416,201.991,204.416,201.478,16559.0,600519
198,2015-10-29,201.573,202.523,204.225,201.573,13454.0,600519
199,2015-10-30,202.476,203.341,205.186,201.687,12257.0,600519
200,2015-11-02,204.045,202.105,205.243,202.048,15298.0,600519
201,2015-11-03,202.447,199.395,205.148,198.15,23173.0,600519
202,2015-11-04,200.222,204.406,205.376,199.776,30809.0,600519
203,2015-11-05,204.045,205.908,212.298,202.999,49982.0,600519
204,2015-11-06,206.659,207.677,207.848,204.958,21695.0,600519
205,2015-11-09,211.081,209.968,213.61,208.228,40527.0,600519
206,2015-11-10,209.179,211.442,213.096,208.38,28729.0,600519
207,2015-11-11,211.09,209.322,212.032,207.848,23815.0,600519
208,2015-11-12,209.398,209.189,212.032,208.59,16180.0,600519
209,2015-11-13,207.373,204.53,208.704,204.263,28397.0,600519
210,2015-11-16,202.048,203.265,205.851,201.573,23916.0,600519
211,2015-11-17,204.159,203.817,206.802,202.657,21986.0,600519
212,2015-11-18,203.084,204.102,205.376,203.084,19725.0,600519
213,2015-11-19,203.474,204.454,205.376,203.379,15262.0,600519
214,2015-11-20,204.558,203.208,205.167,202.619,22274.0,600519
215,2015-11-23,202.523,202.162,203.322,202.058,20994.0,600519
216,2015-11-24,201.943,201.278,202.79,199.671,20469.0,600519
217,2015-11-25,201.287,202.504,202.523,200.051,24249.0,600519
218,2015-11-26,202.989,202.371,203.275,201.411,18804.0,600519
219,2015-11-27,202.039,197.522,202.086,196.467,16220.0,600519
220,2015-11-30,197.807,203.769,204.216,197.57,33440.0,600519
221,2015-12-01,202.523,203.284,203.427,200.622,18877.0,600519
222,2015-12-02,203.931,210.681,215.835,201.573,47891.0,600519
223,2015-12-03,208.228,209.369,210.51,206.041,22386.0,600519
224,2015-12-04,209.141,204.72,209.141,204.435,20848.0,600519
225,2015-12-07,204.425,203.959,206.308,202.714,19255.0,600519
226,2015-12-08,203.997,201.516,203.997,201.059,17393.0,600519
227,2015-12-09,201.173,203.921,204.473,201.097,14119.0,600519
228,2015-12-10,204.425,202.485,205.566,201.563,13786.0,600519
229,2015-12-11,202.048,201.012,202.048,200.146,13035.0,600519
230,2015-12-14,199.852,203.569,204.311,198.72,20701.0,600519
231,2015-12-15,203.284,203.959,204.035,201.649,15088.0,600519
232,2015-12-16,203.864,203.389,204.083,202.134,20144.0,600519
233,2015-12-17,203.845,205.243,206.213,203.474,24253.0,600519
234,2015-12-18,204.9,206.213,208.371,204.53,28460.0,600519
235,2015-12-21,207.277,215.863,217.908,207.277,59391.0,600519
236,2015-12-22,215.645,213.962,215.645,212.298,28402.0,600519
237,2015-12-23,214.361,212.032,215.54,211.746,22374.0,600519
238,2015-12-24,212.963,213.724,214.58,212.222,15577.0,600519
239,2015-12-25,213.933,213.458,214.561,211.917,11542.0,600519
240,2015-12-28,214.39,208.342,214.884,208.228,25594.0,600519
241,2015-12-29,207.867,209.017,209.597,207.762,15774.0,600519
242,2015-12-30,209.35,208.095,209.807,206.821,20147.0,600519
243,2015-12-31,207.487,207.458,208.704,207.106,19673.0,600519
244,2016-01-04,207.277,199.671,207.277,199.661,17349.0,600519
245,2016-01-05,199.671,202.352,203.446,197.303,31908.0,600519
246,2016-01-06,202.314,201.744,203.151,199.005,23760.0,600519
247,2016-01-07,198.711,192.283,198.711,190.191,8148.0,600519
248,2016-01-08,194.128,194.565,197.769,190.163,44510.0,600519
249,2016-01-11,193.167,190.03,193.766,189.592,29702.0,600519
250,2016-01-12,191.209,187.111,192.16,186.36,40287.0,600519
251,2016-01-13,189.307,189.954,195.868,188.832,29201.0,600519
252,2016-01-14,187.415,194.746,195.849,185.894,34776.0,600519
253,2016-01-15,194.679,189.212,196.039,188.261,26681.0,600519
254,2016-01-18,188.261,189.621,192.445,187.501,27371.0,600519
255,2016-01-19,191.114,199.899,199.985,190.172,59110.0,600519
256,2016-01-20,196.819,192.369,199.823,191.123,40968.0,600519
257,2016-01-21,191.361,190.41,194.527,190.068,21832.0,600519
258,2016-01-22,193.12,192.768,193.396,189.031,22733.0,600519
259,2016-01-25,193.015,192.797,193.481,191.589,13750.0,600519
260,2016-01-26,191.104,189.222,194.413,188.737,22280.0,600519
261,2016-01-27,190.144,190.096,191.009,186.074,29840.0,600519
262,2016-01-28,189.925,186.968,189.925,185.998,17903.0,600519
263,2016-01-29,187.767,190.781,192.54,187.31,23090.0,600519
264,2016-02-01,192.16,191.389,192.825,190.058,19178.0,600519
265,2016-02-02,192.064,194.489,194.727,190.771,17842.0,600519
266,2016-02-03,192.616,193.643,194.499,191.589,15156.0,600519
267,2016-02-04,194.727,194.907,195.754,193.529,16624.0,600519
268,2016-02-05,194.907,193.842,195.088,192.568,14227.0,600519
269,2016-02-15,190.163,190.553,193.015,189.783,19470.0,600519
270,2016-02-16,190.695,193.89,197.769,190.695,19223.0,600519
271,2016-02-17,193.719,192.35,194.841,190.648,20349.0,600519
272,2016-02-18,193.205,191.789,193.586,191.209,18892.0,600519
273,2016-02-19,191.703,193.12,193.186,191.237,14238.0,600519
274,2016-02-22,195.868,197.579,198.074,195.868,27759.0,600519
275,2016-02-23,197.551,201.962,204.406,196.838,37460.0,600519
276,2016-02-24,201.763,207.03,207.306,200.631,33129.0,600519
277,2016-02-25,208.038,201.962,209.636,201.696,39480.0,600519
278,2016-02-26,202.619,206.175,208.466,200.869,28332.0,600519
279,2016-02-29,208.219,204.339,210.016,196.628,47712.0,600519
280,2016-03-01,205.338,207.677,209.464,200.051,34004.0,600519
281,2016-03-02,208.228,213.192,214.409,207.915,47942.0,600519
282,2016-03-03,213.933,216.605,220.57,210.757,40193.0,600519
283,2016-03-04,215.721,227.035,228.348,213.943,85838.0,600519
284,2016-03-07,226.398,222.148,228.195,219.686,39345.0,600519
285,2016-03-08,221.825,217.936,221.825,215.835,26147.0,600519
286,2016-03-09,215.835,216.253,221.207,214.979,16402.0,600519
287,2016-03-10,217.727,216.843,222.205,216.786,25727.0,600519
288,2016-03-11,215.397,216.833,220.475,214.409,16320.0,600519
289,2016-03-14,219.41,213.524,222.015,211.271,45277.0,600519
290,2016-03-15,213.743,220.513,222.861,213.306,36356.0,600519
291,2016-03-16,218.896,217.366,221.064,213.933,24250.0,600519
292,2016-03-17,218.687,218.269,222.586,217.071,28820.0,600519
293,2016-03-18,220.589,214.884,220.836,214.675,70568.0,600519
294,2016-03-21,215.512,220.57,220.608,215.502,38547.0,600519
295,2016-03-22,220.836,222.956,226.465,220.113,41766.0,600519
296,2016-03-23,223.632,223.413,225.343,221.235,21412.0,600519
297,2016-03-24,223.441,230.725,233.33,219.923,62068.0,600519
298,2016-03-25,230.572,232.93,237.504,229.165,44756.0,600519
299,2016-03-28,232.93,237.304,240.917,232.93,48337.0,600519
300,2016-03-29,237.323,235.907,238.654,232.417,36688.0,600519
301,2016-03-30,236.753,236.429,238.084,233.406,27782.0,600519
302,2016-03-31,237.551,235.46,237.989,234.842,19457.0,600519
303,2016-04-01,236.705,233.035,238.169,232.512,25146.0,600519
304,2016-04-05,231.048,233.444,235.327,231.048,25047.0,600519
305,2016-04-06,233.71,244.559,244.93,233.71,48424.0,600519
306,2016-04-07,244.255,241.611,244.816,240.195,25536.0,600519
307,2016-04-08,239.605,237.57,243.304,235.992,23156.0,600519
308,2016-04-11,238.179,231.732,242.629,231.523,119284.0,600519
309,2016-04-12,231.713,232.873,232.949,230.192,23339.0,600519
310,2016-04-13,233.33,230.325,236.401,229.812,54274.0,600519
311,2016-04-14,230.458,230.82,232.788,229.146,28664.0,600519
312,2016-04-15,230.706,232.854,232.93,229.336,19029.0,600519
313,2016-04-18,230.858,231.694,233.9,230.572,18593.0,600519
314,2016-04-19,232.56,231.219,233.13,229.574,14236.0,600519
315,2016-04-20,231.229,226.712,232.379,224.202,33708.0,600519
316,2016-04-21,228.671,228.547,230.382,226.579,29672.0,600519
317,2016-04-22,229.146,235.231,235.688,228.547,35459.0,600519
318,2016-04-25,234.965,232.493,235.897,231.333,24990.0,600519
319,2016-04-26,232.902,231.866,234.737,231.048,15156.0,600519
320,2016-04-27,232.474,232.835,233.406,231.514,13915.0,600519
321,2016-04-28,233.739,234.319,234.604,231.999,17156.0,600519
322,2016-04-29,235.222,238.845,240.014,235.222,46079.0,600519
323,2016-05-03,238.226,247.212,249.38,238.226,56474.0,600519
324,2016-05-04,247.212,243.608,249.484,243.399,28636.0,600519
325,2016-05-05,243.884,245.091,245.453,242.933,13517.0,600519
326,2016-05-06,244.654,239.814,245.804,238.768,27173.0,600519
327,2016-05-09,237.827,238.483,240.366,236.762,27799.0,600519
328,2016-05-10,237.228,239.681,241.507,236.857,33505.0,600519
329,2016-05-11,239.938,244.236,247.668,239.938,49277.0,600519
330,2016-05-12,241.526,243.37,243.941,239.605,18894.0,600519
331,2016-05-13,243.389,238.616,246.166,238.179,28145.0,600519
332,2016-05-16,238.521,239.253,239.415,235.136,22202.0,600519
333,2016-05-17,238.664,237.732,239.986,237.542,11785.0,600519
334,2016-05-18,236.829,232.417,239.463,231.143,28380.0,600519
335,2016-05-19,233.102,233.682,236.277,232.474,20889.0,600519
336,2016-05-20,234.699,238.902,239.776,232.303,25501.0,600519
337,2016-05-23,237.437,241.697,242.448,237.437,18706.0,600519
338,2016-05-24,241.897,239.548,242.657,237.799,11674.0,600519
339,2016-05-25,241.963,239.472,242.401,238.664,17785.0,600519
340,2016-05-26,239.596,240.28,241.317,236.943,18120.0,600519
341,2016-05-27,240.29,240.024,242.163,239.016,13230.0,600519
342,2016-05-30,239.13,243.532,243.884,237.704,29806.0,600519
343,2016-05-31,243.408,251.462,253.506,242.648,53949.0,600519
344,2016-06-01,252.346,250.815,252.441,250.064,21876.0,600519
345,2016-06-02,250.074,254.571,255.465,250.074,24760.0,600519
346,2016-06-03,253.867,269.927,272.636,253.297,64798.0,600519
347,2016-06-06,268.13,262.472,269.08,261.474,37261.0,600519
348,2016-06-07,262.9,264.184,264.792,261.483,18753.0,600519
349,2016-06-08,262.805,260.789,264.193,260.048,23882.0,600519
350,2016-06-13,259.905,253.924,263.052,253.154,37775.0,600519
351,2016-06-14,254.542,259.335,260.333,254.542,25587.0,600519
352,2016-06-15,257.395,262.891,264.136,256.919,27322.0,600519
353,2016-06-16,261.341,260.542,264.136,260.314,19643.0,600519
354,2016-06-17,260.143,264.574,268.595,260.143,24705.0,600519
355,2016-06-20,266.009,262.529,266.095,260.523,19019.0,600519
356,2016-06-21,263.414,260.342,264.269,259.572,16749.0,600519
357,2016-06-22,260.304,264.745,265.619,259.354,20884.0,600519
358,2016-06-23,266.199,262.843,266.199,261.36,13984.0,600519
359,2016-06-24,261.74,260.304,263.376,254.058,20129.0,600519
360,2016-06-27,261.474,273.53,277.923,261.474,63642.0,600519
361,2016-06-28,272.903,274.034,275.413,272.237,24282.0,600519
362,2016-06-29,273.407,274.006,275.213,270.221,28147.0,600519
363,2016-06-30,275.755,277.562,283.533,275.755,38022.0,600519
364,2016-07-01,278.96,277.959,283.506,275.852,26014.0,600519
365,2016-07-04,278.766,285.468,286.925,277.794,29488.0,600519
366,2016-07-05,286.565,291.956,294.404,286.565,41707.0,600519
367,2016-07-06,291.198,308.089,308.876,290.431,47347.0,600519
368,2016-07-07,306.739,307.817,317.424,303.126,50725.0,600519
369,2016-07-08,304.534,301.018,306.448,297.376,45545.0,600519
370,2016-07-11,300.164,306.098,314.704,300.164,57481.0,600519
371,2016-07-12,306.7,315.413,317.229,305.962,53119.0,600519
372,2016-07-13,313.762,308.089,315.413,306.011,53448.0,600519
373,2016-07-14,307.021,307.992,311.596,306.157,29230.0,600519
374,2016-07-15,308.021,308.41,308.905,306.021,26811.0,600519
375,2016-07-18,308.391,307.138,310.333,306.603,23352.0,600519
376,2016-07-19,306.448,299.27,307.225,296.783,41431.0,600519
377,2016-07-20,299.765,299.707,301.951,298.677,17733.0,600519
378,2016-07-21,301.251,305.36,308.488,300.134,33009.0,600519
379,2016-07-22,303.923,299.085,306.157,298.561,28871.0,600519
380,2016-07-25,298.775,302.33,305.175,298.192,23623.0,600519
381,2016-07-26,300.144,309.886,310.333,299.649,35555.0,600519
382,2016-07-27,310.673,305.001,311.402,299.454,39228.0,600519
383,2016-07-28,303.048,306.982,310.139,302.563,39643.0,600519
384,2016-07-29,306.04,304.165,309.731,304.02,29007.0,600519
385,2016-08-01,304.02,298.153,304.942,296.249,31701.0,600519
386,2016-08-02,298.435,297.424,301.591,294.161,26541.0,600519
387,2016-08-03,298.192,298.017,299.066,295.424,24039.0,600519
388,2016-08-04,298.046,297.512,299.484,295.492,21793.0,600519
389,2016-08-05,297.696,297.152,299.522,296.278,20308.0,600519
390,2016-08-08,297.366,299.26,299.454,294.365,22007.0,600519
391,2016-08-09,299.328,306.691,308.556,297.628,39289.0,600519
392,2016-08-10,306.011,304.806,307.419,304.34,20944.0,600519
393,2016-08-11,305.36,307.681,312.344,305.001,31939.0,600519
394,2016-08-12,308.293,307.876,308.293,305.001,23352.0,600519
395,2016-08-15,306.739,309.634,312.46,305.137,34110.0,600519
396,2016-08-16,312.761,300.639,313.228,299.163,88378.0,600519
397,2016-08-17,300.717,299.319,302.048,297.706,43754.0,600519
398,2016-08-18,299.115,297.638,300.766,296.375,31005.0,600519
399,2016-08-19,297.026,297.687,298.629,296.055,19140.0,600519
400,2016-08-22,297.347,298.503,300.698,297.22,20812.0,600519
401,2016-08-23,298.512,298.075,300.173,297.026,19914.0,600519
402,2016-08-24,298.211,296.521,298.668,295.113,22779.0,600519
403,2016-08-25,296.443,294.316,296.618,291.461,25362.0,600519
404,2016-08-26,294.443,292.801,295.812,291.781,21436.0,600519
405,2016-08-29,299.163,298.707,299.94,296.443,38055.0,600519
406,2016-08-30,298.192,297.084,299.649,295.929,21170.0,600519
407,2016-08-31,297.9,301.29,301.844,296.774,40401.0,600519
408,2016-09-01,300.814,299.853,303.048,299.406,17185.0,600519
409,2016-09-02,299.163,297.007,300.571,296.133,18572.0,600519
410,2016-09-05,297.415,299.649,300.134,297.036,19138.0,600519
411,2016-09-06,299.649,301.047,301.455,299.503,20625.0,600519
412,2016-09-07,300.795,297.803,300.795,296.735,29645.0,600519
413,2016-09-08,296.453,297.046,297.706,295.676,16705.0,600519
414,2016-09-09,297.852,295.89,298.056,295.278,16222.0,600519
415,2016-09-12,293.335,289.508,295.278,289.227,38238.0,600519
416,2016-09-13,291.344,291.81,292.335,290.713,16255.0,600519
417,2016-09-14,291.49,290.975,293.53,289.46,18527.0,600519
418,2016-09-19,291.441,291.519,292.918,291.276,12852.0,600519
419,2016-09-20,292.15,286.497,292.17,285.565,34892.0,600519
420,2016-09-21,286.594,285.613,286.915,280.815,39037.0,600519
421,2016-09-22,285.856,288.459,291.373,285.574,29606.0,600519
422,2016-09-23,288.498,289.139,290.373,286.925,12671.0,600519
423,2016-09-26,288.479,280.446,288.488,280.271,37176.0,600519
424,2016-09-27,280.592,282.816,283.603,280.475,17915.0,600519
425,2016-09-28,283.418,280.135,283.418,279.31,22360.0,600519
426,2016-09-29,279.591,282.631,284.593,279.591,23705.0,600519
427,2016-09-30,281.68,289.363,291.033,281.68,29603.0,600519
428,2016-10-10,289.945,294.268,295.142,289.945,21103.0,600519
429,2016-10-11,295.278,300.057,300.134,294.307,41736.0,600519
430,2016-10-12,299.649,297.046,299.649,296.152,19286.0,600519
431,2016-10-13,297.998,295.171,298.134,294.802,16143.0,600519
432,2016-10-14,294.763,296.832,297.22,294.501,12690.0,600519
433,2016-10-17,296.686,293.772,296.735,292.85,18957.0,600519
434,2016-10-18,293.821,298.347,299.649,293.335,30389.0,600519
435,2016-10-19,299.649,297.658,299.892,296.346,14123.0,600519
436,2016-10-20,298.571,296.715,298.571,296.055,14079.0,600519
437,2016-10-21,296.327,295.462,296.715,293.908,11483.0,600519
438,2016-10-24,293.918,298.124,298.192,293.918,26246.0,600519
439,2016-10-25,298.571,303.961,304.02,298.571,43762.0,600519
440,2016-10-26,304.02,304.68,309.177,302.708,46813.0,600519
441,2016-10-27,304.01,307.779,309.09,302.087,32951.0,600519
442,2016-10-28,308.391,307.953,309.294,304.991,20137.0,600519
443,2016-10-31,309.847,308.828,313.538,307.711,43596.0,600519
444,2016-11-01,308.828,307.594,309.847,306.496,19512.0,600519
445,2016-11-02,307.021,306.137,308.06,304.68,20636.0,600519
446,2016-11-03,305.962,306.798,307.38,305.137,18690.0,600519
447,2016-11-04,306.924,305.787,309.119,304.972,20619.0,600519
448,2016-11-07,305.962,306.283,307.905,304.214,16047.0,600519
449,2016-11-08,307.419,310.819,312.936,306.623,34193.0,600519
450,2016-11-09,310.819,307.72,312.732,304.797,30004.0,600519
451,2016-11-10,309.945,309.974,311.79,308.614,17804.0,600519
452,2016-11-11,308.866,306.04,309.168,305.768,35902.0,600519
453,2016-11-14,306.496,302.067,306.807,301.096,39920.0,600519
454,2016-11-15,301.135,305.001,306.594,301.135,24470.0,600519
455,2016-11-16,304.806,304.165,306.351,303.048,13399.0,600519
456,2016-11-17,303.126,302.116,304.02,301.621,18337.0,600519
457,2016-11-18,302.232,301.106,302.854,300.989,19377.0,600519
458,2016-11-21,302.096,300.62,302.718,299.522,26083.0,600519
459,2016-11-22,301.397,300.008,301.543,299.522,26424.0,600519
460,2016-11-23,302.077,303.971,304.02,300.241,34015.0,600519
461,2016-11-24,304.214,307.837,307.905,302.485,39078.0,600519
462,2016-11-25,307.944,307.798,308.876,304.428,22369.0,600519
463,2016-11-28,308.439,310.333,310.994,307.516,49253.0,600519
464,2016-11-29,311.499,314.665,320.969,310.246,58830.0,600519
465,2016-11-30,312.004,309.925,314.024,309.313,26752.0,600519
466,2016-12-01,310.819,311.81,315.277,309.537,27941.0,600519
467,2016-12-02,311.79,312.538,313.927,309.847,30628.0,600519
468,2016-12-05,310.042,306.866,315.229,306.759,42060.0,600519
469,2016-12-06,307.157,317.055,317.21,307.157,38923.0,600519
470,2016-12-07,317.735,318.055,319.075,314.675,25271.0,600519
471,2016-12-08,318.599,328.021,330.245,317.618,54475.0,600519
472,2016-12-09,327.525,328.069,329.682,324.437,34495.0,600519
